"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"603008.SH","喜临门","2013-03-15","19.3967","9.4900","19.5893","1.9659"
"603008.SH","喜临门","2013-03-22","21.6122","10.4700","21.6122","2.1689"
"603008.SH","喜临门","2013-03-29","20.2705","9.8200","20.2705","2.0342"
"603008.SH","喜临门","2013-04-03","20.3531","9.8600","20.3531","2.0425"
"603008.SH","喜临门","2013-04-12","19.8577","9.6200","19.8577","1.9928"
"603008.SH","喜临门","2013-04-19","20.4769","9.9200","20.4769","2.0549"
"603008.SH","喜临门","2013-04-26","19.6498","9.7300","20.0847","2.0156"
"603008.SH","喜临门","2013-05-03","20.1950","10.0000","20.6421","2.0715"
"603008.SH","喜临门","2013-05-10","20.9018","10.3500","21.3645","2.1440"
"603008.SH","喜临门","2013-05-17","24.4562","12.1100","24.9975","2.5086"
"603008.SH","喜临门","2013-05-24","24.8399","12.3000","25.3897","2.5480"
"603008.SH","喜临门","2013-05-31","24.2138","11.9900","24.7498","2.4837"
"603008.SH","喜临门","2013-06-07","23.0021","11.3900","23.5113","2.3595"
"603008.SH","喜临门","2013-06-14","22.2650","11.2131","22.7579","2.2838"
"603008.SH","喜临门","2013-06-21","19.1752","9.6570","19.5996","1.9669"
"603008.SH","喜临门","2013-06-28","17.8726","9.0010","18.2682","1.8333"
"603008.SH","喜临门","2013-07-05","18.5390","9.3366","18.9494","1.9016"
"603008.SH","喜临门","2013-07-12","18.1149","9.1230","18.5159","1.8581"
"603008.SH","喜临门","2013-07-19","17.4182","8.7721","17.8038","1.7867"
"603008.SH","喜临门","2013-07-26","17.1153","8.6196","17.4941","1.7556"
"603008.SH","喜临门","2013-08-02","17.6605","8.8942","18.0515","1.8115"
"603008.SH","喜临门","2013-08-09","19.9931","10.0689","20.4356","2.0508"
"603008.SH","喜临门","2013-08-16","18.8748","9.9773","20.2499","2.0322"
"603008.SH","喜临门","2013-08-23","21.2125","11.2131","22.7579","2.2838"
"603008.SH","喜临门","2013-08-30","21.7897","11.5182","23.3771","2.3460"
"603008.SH","喜临门","2013-09-06","21.4434","11.3351","23.0056","2.3087"
"603008.SH","喜临门","2013-09-13","21.7320","11.4877","23.3152","2.3398"
"603008.SH","喜临门","2013-09-18","23.4925","12.4183","25.2040","2.5293"
"603008.SH","喜临门","2013-09-27","22.9441","12.1284","24.6157","2.4703"
"603008.SH","喜临门","2013-09-30","22.8864","12.0979","24.5537","2.4641"
"603008.SH","喜临门","2013-10-11","25.1375","13.2879","26.9689","2.7064"
"603008.SH","喜临门","2013-10-18","25.2262","14.3100","29.0434","2.9146"
"603008.SH","喜临门","2013-10-25","24.0966","13.6693","27.7429","2.7841"
"603008.SH","喜临门","2013-11-01","22.5099","12.7692","25.9161","2.6008"
"603008.SH","喜临门","2013-11-08","22.7251","12.8912","26.1638","2.6256"
"603008.SH","喜临门","2013-11-15","23.6394","13.4099","27.2166","2.7313"
"603008.SH","喜临门","2013-11-22","23.8815","13.5472","27.4952","2.7593"
"603008.SH","喜临门","2013-11-29","23.4512","13.3031","26.9998","2.7095"
"603008.SH","喜临门","2013-12-06","23.5050","13.3336","27.0617","2.7158"
"603008.SH","喜临门","2013-12-13","28.5878","16.2170","32.9138","3.3030"
"603008.SH","喜临门","2013-12-20","26.5170","15.0423","30.5296","3.0638"
"603008.SH","喜临门","2013-12-27","30.3359","17.2086","34.9264","3.5050"
"603008.SH","喜临门","2014-01-03","27.4045","15.5457","26.7012","2.9282"
"603008.SH","喜临门","2014-01-10","23.9353","13.5777","23.3209","2.5575"
"603008.SH","喜临门","2014-01-17","24.5538","13.9286","23.9236","2.6236"
"603008.SH","喜临门","2014-01-24","26.4633","15.0118","25.7840","2.8277"
"603008.SH","喜临门","2014-01-30","25.7909","14.6304","25.1290","2.7558"
"603008.SH","喜临门","2014-02-07","26.2481","14.8897","25.5744","2.8047"
"603008.SH","喜临门","2014-02-14","27.5928","15.6525","26.8846","2.9484"
"603008.SH","喜临门","2014-02-21","31.6806","17.9714","30.8675","3.3852"
"603008.SH","喜临门","2014-02-28","29.0450","16.4763","28.2996","3.1035"
"603008.SH","喜临门","2014-03-07","29.5829","16.7815","28.8236","3.1610"
"603008.SH","喜临门","2014-03-14","29.1795","16.5526","28.4306","3.1179"
"603008.SH","喜临门","2014-03-21","28.2382","16.0187","27.5135","3.0173"
"603008.SH","喜临门","2014-03-28","27.7273","15.7288","27.0156","2.9627"
"603008.SH","喜临门","2014-04-04","27.9155","15.8356","27.1990","2.9828"
"603008.SH","喜临门","2014-04-11","28.7450","16.7357","28.7450","3.1524"
"603008.SH","喜临门","2014-04-18","27.4619","16.5831","28.4830","3.1237"
"603008.SH","喜临门","2014-04-25","25.3650","15.3169","26.3081","2.8851"
"603008.SH","喜临门","2014-04-30","25.3398","15.3016","26.2819","2.8823"
"603008.SH","喜临门","2014-05-09","24.3545","14.7067","25.2600","2.7702"
"603008.SH","喜临门","2014-05-16","23.6471","14.2795","24.5263","2.6897"
"603008.SH","喜临门","2014-05-23","23.7987","14.3710","24.6835","2.7070"
"603008.SH","喜临门","2014-05-30","23.7481","14.3405","24.6311","2.7012"
"603008.SH","喜临门","2014-06-06","24.0008","14.4931","24.8931","2.7300"
"603008.SH","喜临门","2014-06-13","24.7587","14.9508","25.6792","2.8162"
"603008.SH","喜临门","2014-06-20","23.4197","14.1422","24.2904","2.6639"
"603008.SH","喜临门","2014-06-27","23.6471","14.2795","24.5263","2.6897"
"603008.SH","喜临门","2014-07-04","23.9502","14.4626","24.8407","2.7242"
"603008.SH","喜临门","2014-07-11","23.2681","14.2477","24.1332","2.6466"
"603008.SH","喜临门","2014-07-18","25.1124","15.3770","26.0461","2.8564"
"603008.SH","喜临门","2014-07-25","24.9861","15.2997","25.9151","2.8420"
"603008.SH","喜临门","2014-08-01","25.0871","15.3615","26.0199","2.8535"
"603008.SH","喜临门","2014-08-08","25.1376","15.3925","26.0723","2.8593"
"603008.SH","喜临门","2014-08-15","25.8956","15.8566","26.8584","2.9455"
"603008.SH","喜临门","2014-08-22","25.6263","16.1969","27.4348","3.0087"
"603008.SH","喜临门","2014-08-29","26.1403","16.5218","27.9851","3.0691"
"603008.SH","喜临门","2014-09-05","26.3851","16.6765","28.2471","3.0978"
"603008.SH","喜临门","2014-09-12","27.9271","17.6511","29.8980","3.2788"
"603008.SH","喜临门","2014-09-19","28.8572","18.2389","30.8937","3.3880"
"603008.SH","喜临门","2014-09-26","27.7068","17.5118","29.6621","3.2530"
"603008.SH","喜临门","2014-09-30","28.4166","17.9605","30.4220","3.3363"
"603008.SH","喜临门","2014-10-10","29.2243","18.4710","31.2867","3.4311"
"603008.SH","喜临门","2014-10-17","28.6858","18.1306","30.7103","3.3679"
"603008.SH","喜临门","2014-10-24","26.4122","16.6146","28.1423","3.0863"
"603008.SH","喜临门","2014-10-31","28.0107","17.6201","29.8455","3.2731"
"603008.SH","喜临门","2014-11-07","32.4128","20.3892","34.5359","3.7875"
"603008.SH","喜临门","2014-11-14","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-11-21","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-11-28","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-12-05","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-12-12","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-12-19","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-12-26","35.8557","22.5550","38.2044","4.1898"
"603008.SH","喜临门","2014-12-31","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-01-09","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-01-16","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-01-23","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-01-30","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-02-06","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-02-13","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-02-17","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-02-27","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-03-06","35.8557","22.5550","48.9052","3.9967"
"603008.SH","喜临门","2015-03-13","39.4462","24.8136","53.8024","4.3969"
"603008.SH","喜临门","2015-03-20","45.7910","28.8048","62.4564","5.1041"
"603008.SH","喜临门","2015-03-27","44.6106","28.0623","60.8463","4.9726"
"603008.SH","喜临门","2015-04-03","50.2668","31.6203","68.5611","5.6030"
"603008.SH","喜临门","2015-04-10","47.8568","30.1043","65.2740","5.3344"
"603008.SH","喜临门","2015-04-17","61.8526","28.5264","61.8526","5.0548"
"603008.SH","喜临门","2015-04-24","67.2130","31.7750","68.8966","5.6304"
"603008.SH","喜临门","2015-04-30","65.1514","30.8004","66.7834","5.4578"
"603008.SH","喜临门","2015-05-08","61.2574","28.9595","62.7918","5.1315"
"603008.SH","喜临门","2015-05-15","66.1658","31.2800","67.8232","5.5427"
"603008.SH","喜临门","2015-05-22","81.3166","38.4425","83.3534","6.8119"
"603008.SH","喜临门","2015-05-29","76.7354","36.2767","78.6575","6.4281"
"603008.SH","喜临门","2015-06-05","94.0131","44.4448","96.3680","7.8755"
"603008.SH","喜临门","2015-06-12","99.8378","47.1984","102.3386","8.3634"
"603008.SH","喜临门","2015-06-19","74.6411","35.2867","76.5107","6.2527"
"603008.SH","喜临门","2015-06-26","65.3150","30.8778","66.9511","5.4715"
"603008.SH","喜临门","2015-07-03","44.9286","21.2401","46.0540","3.7637"
"603008.SH","喜临门","2015-07-10","44.8305","21.1937","45.9534","3.7555"
"603008.SH","喜临门","2015-07-17","54.1565","25.6026","55.5131","4.5367"
"603008.SH","喜临门","2015-07-24","55.7927","26.3760","57.1902","4.6738"
"603008.SH","喜临门","2015-07-31","44.0778","20.8379","45.1819","3.6924"
"603008.SH","喜临门","2015-08-07","49.7389","23.5141","50.9848","4.1666"
"603008.SH","喜临门","2015-08-14","54.2682","26.6081","57.6933","4.7149"
"603008.SH","喜临门","2015-08-21","54.2682","26.6081","57.6933","4.7149"
"603008.SH","喜临门","2015-08-26","54.2682","26.6081","57.6933","4.7149"
"603009.SH","北特科技","2014-07-18","23.7206","10.0900","26.3248","4.3129"
"603009.SH","北特科技","2014-07-25","38.2021","16.2500","42.3962","6.9460"
"603009.SH","北特科技","2014-08-01","61.5466","26.1800","68.3036","11.1905"
"603009.SH","北特科技","2014-08-08","55.7399","23.7100","61.8594","10.1347"
"603009.SH","北特科技","2014-08-15","53.9297","22.9400","59.8504","9.8056"
"603009.SH","北特科技","2014-08-22","55.7399","23.7100","61.8594","10.1347"
"603009.SH","北特科技","2014-08-29","55.1051","23.4400","61.1549","10.0193"
"603009.SH","北特科技","2014-09-05","56.3746","23.9800","62.5638","10.2501"
"603009.SH","北特科技","2014-09-12","57.3385","24.3900","63.6335","10.4254"
"603009.SH","北特科技","2014-09-19","55.1286","23.4500","61.1810","10.0236"
"603009.SH","北特科技","2014-09-26","57.0093","24.2500","63.2682","10.3655"
"603009.SH","北特科技","2014-09-30","57.2914","24.3700","63.5813","10.4168"
"603009.SH","北特科技","2014-10-10","56.9153","24.2100","63.1639","10.3484"
"603009.SH","北特科技","2014-10-17","58.8665","25.0400","65.3293","10.7032"
"603009.SH","北特科技","2014-10-24","68.9989","29.3500","76.5741","12.5455"
"603009.SH","北特科技","2014-10-31","64.6660","27.3700","71.4083","11.6992"
"603009.SH","北特科技","2014-11-07","66.8160","28.2800","73.7825","12.0881"
"603009.SH","北特科技","2014-11-14","62.7758","26.5700","69.3211","11.3572"
"603009.SH","北特科技","2014-11-21","64.0044","27.0900","70.6778","11.5795"
"603009.SH","北特科技","2014-11-28","65.0440","27.5300","71.8257","11.7676"
"603009.SH","北特科技","2014-12-05","62.1615","26.3100","68.6428","11.2461"
"603009.SH","北特科技","2014-12-12","58.8775","24.9200","65.0162","10.6519"
"603009.SH","北特科技","2014-12-19","54.8609","23.2200","60.5810","9.9253"
"603009.SH","北特科技","2014-12-26","52.1911","22.0900","57.6328","9.4423"
"603009.SH","北特科技","2014-12-31","50.5373","21.3900","51.7484","5.1433"
"603009.SH","北特科技","2015-01-09","51.5060","21.8000","52.7403","5.2419"
"603009.SH","北特科技","2015-01-16","52.0021","22.0100","53.2484","5.2924"
"603009.SH","北特科技","2015-01-23","54.6483","23.1300","55.9580","5.5617"
"603009.SH","北特科技","2015-01-30","52.9472","22.6218","54.2161","5.3886"
"603009.SH","北特科技","2015-02-06","50.8444","21.7234","52.0629","5.1746"
"603009.SH","北特科技","2015-02-13","52.8999","22.6016","54.1677","5.3838"
"603009.SH","北特科技","2015-02-17","53.3016","22.7732","54.5790","5.4246"
"603009.SH","北特科技","2015-02-27","53.7505","22.9650","55.0386","5.4703"
"603009.SH","北特科技","2015-03-06","56.4439","24.1158","57.7966","5.7445"
"603009.SH","北特科技","2015-03-13","55.3571","23.6514","56.6837","5.6338"
"603009.SH","北特科技","2015-03-20","61.3110","26.1952","62.7803","6.2398"
"603009.SH","北特科技","2015-03-27","61.0511","26.0842","62.5142","6.2133"
"603009.SH","北特科技","2015-04-03","64.1934","27.4268","65.7319","6.5331"
"603009.SH","北特科技","2015-04-10","64.3588","27.4974","65.9012","6.5500"
"603009.SH","北特科技","2015-04-17","64.6896","27.6387","66.2399","6.5836"
"603009.SH","北特科技","2015-04-24","66.4852","28.4059","68.0786","6.7664"
"603009.SH","北特科技","2015-04-30","67.2849","28.2848","67.7882","6.7375"
"603009.SH","北特科技","2015-05-08","67.5251","28.3857","68.0302","6.7616"
"603009.SH","北特科技","2015-05-15","81.6928","34.3415","82.3039","8.1803"
"603009.SH","北特科技","2015-05-22","105.7060","44.4360","106.4967","10.5848"
"603009.SH","北特科技","2015-05-29","123.5478","51.9362","124.4720","12.3714"
"603009.SH","北特科技","2015-06-05","119.3695","50.1798","120.2624","11.9530"
"603009.SH","北特科技","2015-06-12","119.5136","50.2403","120.4076","11.9674"
"603009.SH","北特科技","2015-06-19","104.4333","43.9010","105.2145","10.4574"
"603009.SH","北特科技","2015-06-26","94.3478","39.6613","95.0535","9.4474"
"603009.SH","北特科技","2015-07-03","64.6195","27.1643","65.1028","6.4706"
"603009.SH","北特科技","2015-07-10","53.1412","22.3391","53.5387","5.3213"
"603009.SH","北特科技","2015-07-17","69.9744","29.4154","70.4978","7.0068"
"603009.SH","北特科技","2015-07-24","79.3395","33.3522","79.9330","7.9446"
"603009.SH","北特科技","2015-07-31","75.0652","31.5554","75.6267","7.5166"
"603009.SH","北特科技","2015-08-07","73.7925","31.0204","74.3445","7.3892"
"603009.SH","北特科技","2015-08-14","82.2451","34.5737","82.8604","8.2356"
"603009.SH","北特科技","2015-08-21","74.4071","31.0002","74.2961","7.3844"
"603009.SH","北特科技","2015-08-26","58.8521","24.5195","58.7643","5.8406"
"603010.SH","万盛股份","2014-10-10","28.6412","16.8500","28.6412","6.5730"
"603010.SH","万盛股份","2014-10-17","46.1319","27.1400","46.1319","10.5871"
"603010.SH","万盛股份","2014-10-24","53.7676","26.2700","44.6531","10.2477"
"603010.SH","万盛股份","2014-10-31","54.7091","26.7300","45.4350","10.4271"
"603010.SH","万盛股份","2014-11-07","67.4193","32.9400","55.9906","12.8496"
"603010.SH","万盛股份","2014-11-14","62.3229","30.4500","51.7582","11.8783"
"603010.SH","万盛股份","2014-11-21","63.3463","30.9500","52.6081","12.0733"
"603010.SH","万盛股份","2014-11-28","62.0773","30.3300","51.5542","11.8315"
"603010.SH","万盛股份","2014-12-05","59.2733","28.9600","49.2255","11.2970"
"603010.SH","万盛股份","2014-12-12","56.2032","27.4600","46.6759","10.7119"
"603010.SH","万盛股份","2014-12-19","50.2472","24.5500","41.7295","9.5767"
"603010.SH","万盛股份","2014-12-26","51.8437","25.3300","43.0553","9.8810"
"603010.SH","万盛股份","2014-12-31","49.6332","24.2500","57.6611","4.7398"
"603010.SH","万盛股份","2015-01-09","50.1244","24.4900","58.2318","4.7867"
"603010.SH","万盛股份","2015-01-16","49.3057","24.0900","57.2807","4.7085"
"603010.SH","万盛股份","2015-01-23","52.3554","25.5800","60.8236","4.9997"
"603010.SH","万盛股份","2015-01-30","50.5542","24.7000","58.7311","4.8277"
"603010.SH","万盛股份","2015-02-06","48.4256","23.6600","56.2583","4.6244"
"603010.SH","万盛股份","2015-02-13","50.0016","24.4300","58.0891","4.7749"
"603010.SH","万盛股份","2015-02-17","51.4139","25.1200","59.7298","4.9098"
"603010.SH","万盛股份","2015-02-27","53.4606","26.1200","62.1076","5.1053"
"603010.SH","万盛股份","2015-03-06","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-03-13","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-03-20","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-03-27","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-04-03","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-04-10","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-04-17","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-04-24","54.1974","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-04-30","48.0884","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-05-08","48.0884","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-05-15","48.0884","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-05-22","48.0884","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-05-29","48.0884","26.4800","62.9636","5.1756"
"603010.SH","万盛股份","2015-06-05","63.9968","35.2400","83.7929","6.8878"
"603010.SH","万盛股份","2015-06-12","103.0595","56.7500","134.9390","11.0920"
"603010.SH","万盛股份","2015-06-19","87.4235","48.2625","114.4663","9.4092"
"603010.SH","万盛股份","2015-06-26","81.8846","45.2048","107.2141","8.8130"
"603010.SH","万盛股份","2015-07-03","53.6999","29.6453","70.3109","5.7796"
"603010.SH","万盛股份","2015-07-10","43.4938","24.0110","56.9478","4.6811"
"603010.SH","万盛股份","2015-07-17","61.0185","33.6855","79.8934","6.5673"
"603010.SH","万盛股份","2015-07-24","70.4800","38.9088","92.2816","7.5856"
"603010.SH","万盛股份","2015-07-31","67.2475","37.1242","88.0492","7.2377"
"603010.SH","万盛股份","2015-08-07","66.0407","39.7108","94.1838","7.7419"
"603010.SH","万盛股份","2015-08-14","65.9407","39.6507","94.0412","7.7302"
"603010.SH","万盛股份","2015-08-21","60.6221","36.4525","86.4561","7.1067"
"603010.SH","万盛股份","2015-08-26","48.3343","29.0638","68.9318","5.6662"
"603011.SH","合锻股份","2014-11-07","32.8556","6.1300","28.8528","2.8870"
"603011.SH","合锻股份","2014-11-14","52.9012","9.8700","46.4562","4.6484"
"603011.SH","合锻股份","2014-11-21","85.3280","15.9200","74.9325","7.4977"
"603011.SH","合锻股份","2014-11-28","137.4253","25.6400","120.6827","12.0755"
"603011.SH","合锻股份","2014-12-05","201.1533","37.5300","176.6467","17.6752"
"603011.SH","合锻股份","2014-12-12","148.5201","27.7100","130.4258","13.0503"
